Date,HE,MWh
12/11/2019,18,17424.41
12/11/2019,19,17362.11
12/11/2019,20,17039.63
12/11/2019,21,16465.24
12/11/2019,22,15559.32
12/11/2019,23,14320.78
12/11/2019,24,13151.08
12/12/2019,1,12432.62
12/12/2019,2,12334.78
12/12/2019,3,12237.1
12/12/2019,4,12305.2
12/12/2019,5,12738.28
12/12/2019,6,13587.66
12/12/2019,7,15384.07
12/12/2019,8,16366.62
12/12/2019,9,16360.37
12/12/2019,10,16050
12/12/2019,11,15798.8
12/12/2019,12,15493.02
12/12/2019,13,15216.54
12/12/2019,14,15676.35
12/12/2019,15,15664.16
12/12/2019,16,15780.61
12/12/2019,17,16845.9
12/12/2019,18,17572.95
12/12/2019,19,17506.97
12/12/2019,20,17280.65
12/12/2019,21,16807.58
12/12/2019,22,15944.5
12/12/2019,23,14681.62
12/12/2019,24,13716.57
12/13/2019,1,13002.95
12/13/2019,2,12857.03
12/13/2019,3,12880.42
12/13/2019,4,12907.1
12/13/2019,5,13151.2
12/13/2019,6,13469.78
12/13/2019,7,15086.42
12/13/2019,8,16044.75
12/13/2019,9,16154.33
12/13/2019,10,16052.36
12/13/2019,11,15938.34
12/13/2019,12,15833.72
12/13/2019,13,15659.4
12/13/2019,14,15671.14
12/13/2019,15,15615
12/13/2019,16,15763.98
12/13/2019,17,16488.68
12/13/2019,18,16779.44
12/13/2019,19,16405.37
12/13/2019,20,15863.97
12/13/2019,21,15292.15
12/13/2019,22,14535.56
12/13/2019,23,13696.84
12/13/2019,24,12593.64
12/14/2019,1,11924.01
12/14/2019,2,11791.01
12/14/2019,3,11633.91
12/14/2019,4,11608.48
12/14/2019,5,11668.4
12/14/2019,6,12000.65
12/14/2019,7,12162.6
12/14/2019,8,12888.79
12/14/2019,9,13554.55
12/14/2019,10,13884.85
12/14/2019,11,14035
12/14/2019,12,13930.23
12/14/2019,13,13800.89
12/14/2019,14,13670.14
12/14/2019,15,13647.46
12/14/2019,16,13867.83
12/14/2019,17,14604.86
12/14/2019,18,14910.52
12/14/2019,19,14594.76
12/14/2019,20,14130.1
12/14/2019,21,13622.17
12/14/2019,22,13011.03
12/14/2019,23,12295.76
12/14/2019,24,11615.64
12/15/2019,1,11144.52
12/15/2019,2,10950.34
12/15/2019,3,10789.63
12/15/2019,4,10748.98
12/15/2019,5,11088.56
12/15/2019,6,11208.05
12/15/2019,7,11510.82
12/15/2019,8,11790.28
12/15/2019,9,12332.92
12/15/2019,10,12588.37
12/15/2019,11,12563.12
12/15/2019,12,12881.52
12/15/2019,13,13238.26
12/15/2019,14,13266.12
12/15/2019,15,13418.48
12/15/2019,16,13860.01
12/15/2019,17,15119.17
12/15/2019,18,16062.29
12/15/2019,19,16070.18
12/15/2019,20,15740.91
12/15/2019,21,15291.88
12/15/2019,22,14492.15
12/15/2019,23,13394.73
12/15/2019,24,12637.04
12/16/2019,1,12522.73
12/16/2019,2,11919.55
12/16/2019,3,11920.57
12/16/2019,4,12150.55
12/16/2019,5,12443.22
12/16/2019,6,13008.88
12/16/2019,7,14685.2
12/16/2019,8,15733.64
12/16/2019,9,15832.19
12/16/2019,10,15792.98
12/16/2019,11,15790.5
12/16/2019,12,15744.58
12/16/2019,13,15493.24
12/16/2019,14,15380.4
12/16/2019,15,15528.6
12/16/2019,16,15910.3
12/16/2019,17,17019.41
12/16/2019,18,17848.71
12/16/2019,19,17760.19
12/16/2019,20,17370.65
12/16/2019,21,16768.51
12/16/2019,22,15781.84
12/16/2019,23,14555.2
12/16/2019,24,13631.21
12/17/2019,1,13227.26
12/17/2019,2,13034.09
12/17/2019,3,12894.6
12/17/2019,4,12886.99
12/17/2019,5,13034.16
12/17/2019,6,13840.25
12/17/2019,7,14805.47
12/17/2019,8,15689.83
12/17/2019,9,16245.39
12/17/2019,10,16647.09
12/17/2019,11,16932.92
12/17/2019,12,17125.81
12/17/2019,13,17147.47
12/17/2019,14,17103.38
12/17/2019,15,16949.71
12/17/2019,16,17003.21
12/17/2019,17,17730.86
12/17/2019,18,18210.4
12/17/2019,19,17867.07
12/17/2019,20,17338.97
12/17/2019,21,16610.28
12/17/2019,22,15549.82
12/17/2019,23,14379.96
12/17/2019,24,13415.01
12/18/2019,1,13025.99
12/18/2019,2,12766.84
12/18/2019,3,12603.86
12/18/2019,4,12697.7
12/18/2019,5,13242.82
12/18/2019,6,14163.06
12/18/2019,7,15131.95
12/18/2019,8,15749.12
12/18/2019,9,15972.74
12/18/2019,10,15763.75
12/18/2019,11,15350.08
12/18/2019,12,14952.73
12/18/2019,13,14724.9
12/18/2019,14,15249.59
12/18/2019,15,15439.75
12/18/2019,16,15622.16
12/18/2019,17,16696.4
12/18/2019,18,17535.58
12/18/2019,19,17556.58
12/18/2019,20,17301.29
12/18/2019,21,16896.26
12/18/2019,22,16133.07
12/18/2019,23,15041.86
12/18/2019,24,14221.36
12/19/2019,1,13571.66
12/19/2019,2,13390.06
12/19/2019,3,13541.26
12/19/2019,4,13670.01
12/19/2019,5,13879.41
12/19/2019,6,14702.75
12/19/2019,7,16495.19
12/19/2019,8,17516.76
12/19/2019,9,17489.04
12/19/2019,10,17098.35
12/19/2019,11,16700.38
12/19/2019,12,16371.29
12/19/2019,13,16121.77
12/19/2019,14,16198.81
12/19/2019,15,16468.49
12/19/2019,16,16999.07
12/19/2019,17,18085.26
12/19/2019,18,18883.58
12/19/2019,19,18810.82
12/19/2019,20,18595.91
12/19/2019,21,18169.55
12/19/2019,22,17331.68
12/19/2019,23,16118.77
12/19/2019,24,14935.89
12/20/2019,1,14131.48
12/20/2019,2,13667.12
12/20/2019,3,13498.83
12/20/2019,4,13524.46
12/20/2019,5,13902.65
12/20/2019,6,14860.72
12/20/2019,7,16516.83
12/20/2019,8,17464.21
12/20/2019,9,17369.54
12/20/2019,10,16841.31
12/20/2019,11,16342.69
12/20/2019,12,15861.61
12/20/2019,13,15944.74
12/20/2019,14,15998.66
12/20/2019,15,16229.75
12/20/2019,16,16613.28
12/20/2019,17,17316.42
12/20/2019,18,18052.46
12/20/2019,19,17865.29
12/20/2019,20,17491.1
12/20/2019,21,17027.26
12/20/2019,22,16338.92
12/20/2019,23,15367.93
12/20/2019,24,14327.49
12/21/2019,1,13747.31
12/21/2019,2,13651.8
12/21/2019,3,13457.54
12/21/2019,4,13330.94
12/21/2019,5,13544.67
12/21/2019,6,13978.5
12/21/2019,7,14267.36
12/21/2019,8,14989.84
12/21/2019,9,15515.89
12/21/2019,10,15541.56
12/21/2019,11,15513.02
12/21/2019,12,15337.53
12/21/2019,13,15141.85
12/21/2019,14,15059.24
12/21/2019,15,15381.23
12/21/2019,16,15535.18
12/21/2019,17,16245.21
12/21/2019,18,16744.07
12/21/2019,19,16572.86
12/21/2019,20,16140.5
12/21/2019,21,15969.92
12/21/2019,22,15413.09
12/21/2019,23,14340.6
12/21/2019,24,13404.46
12/22/2019,1,12732.6
12/22/2019,2,12250.12
12/22/2019,3,12026.11
12/22/2019,4,11944.18
12/22/2019,5,12027.92
12/22/2019,6,12345.94
12/22/2019,7,12947.57
12/22/2019,8,13591.33
12/22/2019,9,14093.64
12/22/2019,10,14207.05
12/22/2019,11,14066.25
12/22/2019,12,13804.14
12/22/2019,13,13708.44
12/22/2019,14,13574.6
12/22/2019,15,13745.68
12/22/2019,16,14167.77
12/22/2019,17,15345.33
12/22/2019,18,16219.5
12/22/2019,19,16113.36
12/22/2019,20,15776.63
12/22/2019,21,15315.49
12/22/2019,22,14660.01
12/22/2019,23,13875.96
12/22/2019,24,12848.17
12/23/2019,1,12131.86
12/23/2019,2,12263.02
12/23/2019,3,12146.86
12/23/2019,4,12179.69
12/23/2019,5,12307.98
12/23/2019,6,12697.18
12/23/2019,7,13864.34
12/23/2019,8,14870.85
12/23/2019,9,15041.86
12/23/2019,10,14532.02
12/23/2019,11,13927.47
12/23/2019,12,13372.44
12/23/2019,13,13043.53
12/23/2019,14,13128.1
12/23/2019,15,13540.75
12/23/2019,16,14125.76
12/23/2019,17,15238.84
12/23/2019,18,16035.21
12/23/2019,19,15881.69
12/23/2019,20,15477.31
12/23/2019,21,14969.37
12/23/2019,22,14223.54
12/23/2019,23,13219.62
12/23/2019,24,12307.64
12/24/2019,1,12382.48
12/24/2019,2,12126.81
12/24/2019,3,11917.07
12/24/2019,4,11887.58
12/24/2019,5,11918.28
12/24/2019,6,12891.1
12/24/2019,7,13773.08
12/24/2019,8,13908.3
12/24/2019,9,14024.64
12/24/2019,10,13869.25
12/24/2019,11,13382.06
12/24/2019,12,13143.96
12/24/2019,13,12854.59
12/24/2019,14,12974.92
12/24/2019,15,13506.73
12/24/2019,16,14197.64
12/24/2019,17,14973.15
12/24/2019,18,15354.89
12/24/2019,19,14776.54
12/24/2019,20,14229.19
12/24/2019,21,13904.27
12/24/2019,22,13607.59
12/24/2019,23,13092.62
12/24/2019,24,12387.58
12/25/2019,1,11743.85
12/25/2019,2,11305.79
12/25/2019,3,11234.94
12/25/2019,4,11160.76
12/25/2019,5,11159.28
12/25/2019,6,11547.27
12/25/2019,7,12208.96
12/25/2019,8,12881.05
12/25/2019,9,13273.86
12/25/2019,10,13082.56
12/25/2019,11,12615.3
12/25/2019,12,12310.09
12/25/2019,13,12212.29
12/25/2019,14,12317.48
12/25/2019,15,12593.6
12/25/2019,16,12922.47
12/25/2019,17,13735.19
12/25/2019,18,14228.68
12/25/2019,19,14134.84
12/25/2019,20,14009.31
12/25/2019,21,13845.06
12/25/2019,22,13424.11
12/25/2019,23,12699.53
12/25/2019,24,11913.08
12/26/2019,1,11336.54
12/26/2019,2,10979.34
12/26/2019,3,10931.06
12/26/2019,4,11102.47
12/26/2019,5,11161.93
12/26/2019,6,11906.35
12/26/2019,7,13003.37
12/26/2019,8,13908.96
12/26/2019,9,14375.27
12/26/2019,10,14359.65
12/26/2019,11,14398.03
12/26/2019,12,14477.16
12/26/2019,13,14572.55
12/26/2019,14,14657.4
12/26/2019,15,14816.22
12/26/2019,16,15100.22
12/26/2019,17,16100.57
12/26/2019,18,16718.74
12/26/2019,19,16464.05
12/26/2019,20,15996.42
12/26/2019,21,15419.25
12/26/2019,22,14551.3
12/26/2019,23,13464.98
12/26/2019,24,12443.16
12/27/2019,1,11675.42
12/27/2019,2,11494.3
12/27/2019,3,11541.56
12/27/2019,4,11498.84
12/27/2019,5,11506.91
12/27/2019,6,11975.64
12/27/2019,7,12956.54
12/27/2019,8,13913.32
12/27/2019,9,14567.06
12/27/2019,10,14937.01
12/27/2019,11,15077.36
12/27/2019,12,15008.93
12/27/2019,13,14795.68
12/27/2019,14,14694.79
12/27/2019,15,14644.88
12/27/2019,16,14739.04
12/27/2019,17,15390.7
12/27/2019,18,15753.75
12/27/2019,19,15393.2
12/27/2019,20,14901.85
12/27/2019,21,14359.46
12/27/2019,22,13643.22
12/27/2019,23,12889.89
12/27/2019,24,12208.85
12/28/2019,1,11575.92
12/28/2019,2,11119.69
12/28/2019,3,10888.83
12/28/2019,4,10823.25
12/28/2019,5,11189.04
12/28/2019,6,11618.47
12/28/2019,7,12250.81
12/28/2019,8,12724.64
12/28/2019,9,12833.08
12/28/2019,10,12653.75
12/28/2019,11,12357.12
12/28/2019,12,12092.57
12/28/2019,13,11896.14
12/28/2019,14,11913.39
12/28/2019,15,12229.29
12/28/2019,16,12882.57
12/28/2019,17,14080.5
12/28/2019,18,14900.58
12/28/2019,19,14795.62
12/28/2019,20,14489.7
12/28/2019,21,14151.05
12/28/2019,22,13619.2
12/28/2019,23,12865.56
12/28/2019,24,12055.4
12/29/2019,1,11369.56
12/29/2019,2,10940.66
12/29/2019,3,10920.54
12/29/2019,4,10917.9
12/29/2019,5,10788.89
12/29/2019,6,11062.39
12/29/2019,7,11606.89
12/29/2019,8,12147.47
12/29/2019,9,12488.48
12/29/2019,10,12610.79
12/29/2019,11,12392.21
12/29/2019,12,12286.63
12/29/2019,13,12476.91
12/29/2019,14,12514.65
12/29/2019,15,13072.53
12/29/2019,16,13598.95
12/29/2019,17,14801.69
12/29/2019,18,15468.04
12/29/2019,19,15290.55
12/29/2019,20,14847.13
12/29/2019,21,14328.33
12/29/2019,22,13583.69
12/29/2019,23,12712.05
12/29/2019,24,12047.79
12/30/2019,1,11622.17
12/30/2019,2,11583.44
12/30/2019,3,11430.39
12/30/2019,4,11467.01
12/30/2019,5,11783.88
12/30/2019,6,11955.41
12/30/2019,7,12968.69
12/30/2019,8,14006.37
12/30/2019,9,14743.68
12/30/2019,10,15331.68
12/30/2019,11,15772.1
12/30/2019,12,16076.13
12/30/2019,13,16168.4
12/30/2019,14,16163.32
12/30/2019,15,16056.62
12/30/2019,16,16049.38
12/30/2019,17,16703.53
12/30/2019,18,17198.98
12/30/2019,19,16868.49
12/30/2019,20,16271.61
12/30/2019,21,15577.66
12/30/2019,22,14652.99
12/30/2019,23,13543.11
12/30/2019,24,12761.86
12/31/2019,1,12131.34
12/31/2019,2,11563.88
12/31/2019,3,11309.7
12/31/2019,4,11344.62
12/31/2019,5,11635.48
12/31/2019,6,12135.3
12/31/2019,7,12898.94
12/31/2019,8,13701.87
12/31/2019,9,14253.88
12/31/2019,10,14549.59
12/31/2019,11,14750.85
12/31/2019,12,14877.08
12/31/2019,13,14891.5
12/31/2019,14,14945.45
12/31/2019,15,14889.63
12/31/2019,16,14942.76
12/31/2019,17,15627.34
12/31/2019,18,16127.9
12/31/2019,19,15601.94
12/31/2019,20,14809.68
12/31/2019,21,14091.19
12/31/2019,22,13408
12/31/2019,23,12711.68
12/31/2019,24,12055.95
1/1/2020,1,11461.96
1/1/2020,2,11024.78
1/1/2020,3,10713.61
1/1/2020,4,10829.52
1/1/2020,5,10966.52
1/1/2020,6,11282.4
1/1/2020,7,11484.3
1/1/2020,8,11820.76
1/1/2020,9,12032.61
1/1/2020,10,12139.25
1/1/2020,11,12299.6
1/1/2020,12,12533.14
1/1/2020,13,12770.7
1/1/2020,14,12888.43
1/1/2020,15,13138.9
1/1/2020,16,13666.53
1/1/2020,17,14790.32
1/1/2020,18,15792.85
1/1/2020,19,15640.54
1/1/2020,20,15189.9
1/1/2020,21,14607.44
1/1/2020,22,13776.92
1/1/2020,23,12764.45
1/1/2020,24,12083.09
1/2/2020,1,11817.79
1/2/2020,2,11712.32
1/2/2020,3,11612.71
1/2/2020,4,11920.58
1/2/2020,5,12115.78
1/2/2020,6,12821.71
1/2/2020,7,13898.46
1/2/2020,8,14900.07
1/2/2020,9,14948.34
1/2/2020,10,14676.92
1/2/2020,11,14364.07
1/2/2020,12,13921.12
1/2/2020,13,13420.84
1/2/2020,14,13394.52
1/2/2020,15,13771.49
1/2/2020,16,14433.29
1/2/2020,17,15461.85
1/2/2020,18,16344.17
1/2/2020,19,16224.97
1/2/2020,20,15739.03
1/2/2020,21,15092.53
1/2/2020,22,14125.56
1/2/2020,23,12914.98
1/2/2020,24,12319.18
1/3/2020,1,11843.06
1/3/2020,2,11461.28
1/3/2020,3,11407.83
1/3/2020,4,11484.35
1/3/2020,5,11565.33
1/3/2020,6,12404.66
1/3/2020,7,13640.44
1/3/2020,8,14184.06
1/3/2020,9,14403.47
1/3/2020,10,14503.41
1/3/2020,11,14624.95
1/3/2020,12,14499.59
1/3/2020,13,14368.66
1/3/2020,14,14405.64
1/3/2020,15,14376.27
1/3/2020,16,14448.83
1/3/2020,17,15112.8
1/3/2020,18,15615.07
1/3/2020,19,15352.39
1/3/2020,20,14828.24
1/3/2020,21,14234.94
1/3/2020,22,13473.09
1/3/2020,23,12628.75
1/3/2020,24,11813.03
1/4/2020,1,11083.09
1/4/2020,2,10890.83
1/4/2020,3,10655.82
1/4/2020,4,10563.09
1/4/2020,5,10638.65
1/4/2020,6,10730.33
1/4/2020,7,11100.94
1/4/2020,8,11837.97
1/4/2020,9,12616.86
1/4/2020,10,13316.6
1/4/2020,11,13761.05
1/4/2020,12,14022.92
1/4/2020,13,14069.43
1/4/2020,14,13998.7
1/4/2020,15,13909.68
1/4/2020,16,14001.45
1/4/2020,17,14593.69
1/4/2020,18,15020.28
1/4/2020,19,14774.52
1/4/2020,20,14266.79
1/4/2020,21,13789.76
1/4/2020,22,13144.66
1/4/2020,23,12451.1
1/4/2020,24,11645.74
1/5/2020,1,11138.52
1/5/2020,2,11133.57
1/5/2020,3,11074.07
1/5/2020,4,11009.82
1/5/2020,5,11122.08
1/5/2020,6,11405.76
1/5/2020,7,11690.75
1/5/2020,8,12291.52
1/5/2020,9,12814.9
1/5/2020,10,12720.48
1/5/2020,11,12985.68
1/5/2020,12,13205.21
1/5/2020,13,13267.34
1/5/2020,14,13027.23
1/5/2020,15,13162.63
1/5/2020,16,13858.49
1/5/2020,17,15077.77
1/5/2020,18,16172.77
1/5/2020,19,16075.72
1/5/2020,20,15629.12
1/5/2020,21,15030.96
1/5/2020,22,14166.13
1/5/2020,23,13123.3
1/5/2020,24,12383.98
1/6/2020,1,12345.98
1/6/2020,2,12117.62
1/6/2020,3,12022.81
1/6/2020,4,12054.44
1/6/2020,5,12247.41
1/6/2020,6,13010.06
1/6/2020,7,14612.48
1/6/2020,8,15621.3
1/6/2020,9,15731.89
1/6/2020,10,15571.61
1/6/2020,11,15531.16
1/6/2020,12,15684.04
1/6/2020,13,15536.83
1/6/2020,14,15307.93
1/6/2020,15,15196.65
1/6/2020,16,15355.35
1/6/2020,17,16144.5
1/6/2020,18,17046.19
1/6/2020,19,16963.82
1/6/2020,20,16522.88
1/6/2020,21,15840.85
1/6/2020,22,14844.52
1/6/2020,23,13647.88
1/6/2020,24,12798.7
1/7/2020,1,12321.76
1/7/2020,2,12036.54
1/7/2020,3,11865.39
1/7/2020,4,12049.81
1/7/2020,5,12391.87
1/7/2020,6,13272.27
1/7/2020,7,14570.99
1/7/2020,8,15434.71
1/7/2020,9,15356.54
1/7/2020,10,14852.09
1/7/2020,11,14365.17
1/7/2020,12,13908.82
1/7/2020,13,13744.56
1/7/2020,14,14356.76
1/7/2020,15,14486.14
1/7/2020,16,14889.43
1/7/2020,17,15848.63
1/7/2020,18,16694.75
1/7/2020,19,16600.22
1/7/2020,20,16132.26
1/7/2020,21,15463.88
1/7/2020,22,14529.86
1/7/2020,23,13569.19
1/7/2020,24,12518.06
1/8/2020,1,11839.68
1/8/2020,2,11726.61
1/8/2020,3,11681.35
1/8/2020,4,11761.06
1/8/2020,5,11712.95
1/8/2020,6,12567.54
1/8/2020,7,14225.82
1/8/2020,8,15213.44
1/8/2020,9,15244.94
1/8/2020,10,14896.36
1/8/2020,11,14488.71
1/8/2020,12,14024.12
1/8/2020,13,13844.26
1/8/2020,14,14118.5
1/8/2020,15,14420.09
1/8/2020,16,14987.7
1/8/2020,17,15958.82
1/8/2020,18,16934.7
1/8/2020,19,16909.42
1/8/2020,20,16576.34
1/8/2020,21,16028.13
1/8/2020,22,15220.07
1/8/2020,23,14089.9
1/8/2020,24,13102.28
1/9/2020,1,12690.78
1/9/2020,2,12502.98
1/9/2020,3,12419.7
1/9/2020,4,12469.6
1/9/2020,5,12635.68
1/9/2020,6,13719.03
1/9/2020,7,15498.51
1/9/2020,8,16455.51
1/9/2020,9,16207.7
1/9/2020,10,15430.55
1/9/2020,11,14829.71
1/9/2020,12,14404.9
1/9/2020,13,14151.03
1/9/2020,14,14279.88
1/9/2020,15,14740.45
1/9/2020,16,15491.84
1/9/2020,17,16615.68
1/9/2020,18,17493.22
1/9/2020,19,17445.01
1/9/2020,20,17110.63
1/9/2020,21,16504.22
1/9/2020,22,15578.86
1/9/2020,23,14353.36
1/9/2020,24,13282.22
1/10/2020,1,12844.58
1/10/2020,2,12708.92
1/10/2020,3,12558.92
1/10/2020,4,12522.41
1/10/2020,5,12813.75
1/10/2020,6,13316.82
1/10/2020,7,14755.45
1/10/2020,8,15651.54
1/10/2020,9,15611.61
1/10/2020,10,15318.64
1/10/2020,11,15307.53
1/10/2020,12,15310.52
1/10/2020,13,15231.02
1/10/2020,14,15212.68
1/10/2020,15,14955.02
1/10/2020,16,14876.43
1/10/2020,17,15373.86
1/10/2020,18,15885.42
1/10/2020,19,15540.61
1/10/2020,20,14992.14
1/10/2020,21,14342.49
1/10/2020,22,13559.44
1/10/2020,23,12810.96
1/10/2020,24,12131.48
1/11/2020,1,11475.82
1/11/2020,2,11377.43
1/11/2020,3,11200.55
1/11/2020,4,11065.05
1/11/2020,5,11077.06
1/11/2020,6,11233.57
1/11/2020,7,11396.74
1/11/2020,8,11794.57
1/11/2020,9,12388.52
1/11/2020,10,12476.57
1/11/2020,11,12084.08
1/11/2020,12,11823.43
1/11/2020,13,11814.93
1/11/2020,14,11958.53
1/11/2020,15,12300.29
1/11/2020,16,12528.1
1/11/2020,17,13299.4
1/11/2020,18,13940.97
1/11/2020,19,13683.56
1/11/2020,20,13190.54
1/11/2020,21,12684.75
1/11/2020,22,12311.44
1/11/2020,23,11578.87
1/11/2020,24,10879.68
1/12/2020,1,10394.42
1/12/2020,2,10223.87
1/12/2020,3,9999.07
1/12/2020,4,9904.74
1/12/2020,5,9952.47
1/12/2020,6,10185.94
1/12/2020,7,10607.94
1/12/2020,8,10549.48
1/12/2020,9,11195.3
1/12/2020,10,11616.9
1/12/2020,11,11494.53
1/12/2020,12,11384.83
1/12/2020,13,11325.27
1/12/2020,14,11320.04
1/12/2020,15,11635.9
1/12/2020,16,12292.83
1/12/2020,17,13255.1
1/12/2020,18,14353.25
1/12/2020,19,14282.69
1/12/2020,20,13850.86
1/12/2020,21,13308.97
1/12/2020,22,12546.14
1/12/2020,23,11643.92
1/12/2020,24,11007.92
1/13/2020,1,10876.7
1/13/2020,2,10631.62
1/13/2020,3,10578.28
1/13/2020,4,10694.19
1/13/2020,5,11138.57
1/13/2020,6,11963.38
1/13/2020,7,13535.61
1/13/2020,8,14692.21
1/13/2020,9,14909.34
1/13/2020,10,15014.81
1/13/2020,11,15155.3
1/13/2020,12,15222.8
1/13/2020,13,15205.58
1/13/2020,14,15244.83
1/13/2020,15,15197.98
1/13/2020,16,15300.61
1/13/2020,17,15932.1
1/13/2020,18,16585.69
1/13/2020,19,16403.79
1/13/2020,20,15882.14
1/13/2020,21,15184.76
1/13/2020,22,14177.32
1/13/2020,23,13314.91
1/13/2020,24,12271.86
1/14/2020,1,11687.7
1/14/2020,2,11397.63
1/14/2020,3,11219.42
1/14/2020,4,11236.2
1/14/2020,5,11381.11
1/14/2020,6,12358.22
1/14/2020,7,13821.87
1/14/2020,8,14836.88
1/14/2020,9,14939.99
1/14/2020,10,14789.88
1/14/2020,11,14494.58
1/14/2020,12,14436.72
1/14/2020,13,14323.91
1/14/2020,14,14416.83
1/14/2020,15,14527.29
1/14/2020,16,14809.13
1/14/2020,17,15572.77
1/14/2020,18,16272.91
1/14/2020,19,16138.75
1/14/2020,20,15660.47
1/14/2020,21,14987.27
1/14/2020,22,14022.15
1/14/2020,23,12949.15
1/14/2020,24,12200.92
1/15/2020,1,11912.26
1/15/2020,2,11702.56
1/15/2020,3,11559.09
1/15/2020,4,11470.67
1/15/2020,5,11896.12
1/15/2020,6,12410.62
1/15/2020,7,13615.12
1/15/2020,8,14437.04
1/15/2020,9,14174.62
1/15/2020,10,13623.51
1/15/2020,11,13255.16
1/15/2020,12,13367.77
1/15/2020,13,13517.75
1/15/2020,14,13517.03
1/15/2020,15,13662.19
1/15/2020,16,13964.33
1/15/2020,17,14692.52
1/15/2020,18,15713.99
1/15/2020,19,15717.7
1/15/2020,20,15364.89
1/15/2020,21,14801.41
1/15/2020,22,13959.1
1/15/2020,23,13309.03
1/15/2020,24,12351.54
1/16/2020,1,11701.58
1/16/2020,2,11574.81
1/16/2020,3,11653.64
1/16/2020,4,11462.86
1/16/2020,5,11662.39
1/16/2020,6,11990.29
1/16/2020,7,13618.59
1/16/2020,8,14684.43
1/16/2020,9,14920.92
1/16/2020,10,14891.59
1/16/2020,11,14377.77
1/16/2020,12,13995.98
1/16/2020,13,13967.62
1/16/2020,14,14033.37
1/16/2020,15,14182.09
1/16/2020,16,14612.11
1/16/2020,17,15498.14
1/16/2020,18,16513.89
1/16/2020,19,16503.33
1/16/2020,20,16153.21
1/16/2020,21,15604.16
1/16/2020,22,14779.51
1/16/2020,23,13731.38
1/16/2020,24,13108.88
1/17/2020,1,12749.52
1/17/2020,2,12552.89
1/17/2020,3,12304.18
1/17/2020,4,12432.45
1/17/2020,5,12875.91
1/17/2020,6,13738.38
1/17/2020,7,15498.28
1/17/2020,8,16552.37
1/17/2020,9,16463.67
1/17/2020,10,15858.82
1/17/2020,11,15432.26
1/17/2020,12,15004.38
1/17/2020,13,14650.32
1/17/2020,14,14714.08
1/17/2020,15,15103.54
1/17/2020,16,15877.73
1/17/2020,17,16901.07
1/17/2020,18,17750.34
1/17/2020,19,17665.96
1/17/2020,20,17372.82
1/17/2020,21,16880.12
1/17/2020,22,16244.99
1/17/2020,23,15344.54
1/17/2020,24,14430.51
1/18/2020,1,13772.86
1/18/2020,2,13366.69
1/18/2020,3,13158.81
1/18/2020,4,13107.2
1/18/2020,5,13208.48
1/18/2020,6,13579.23
1/18/2020,7,14277.05
1/18/2020,8,15047.54
1/18/2020,9,15713.13
1/18/2020,10,15860.92
1/18/2020,11,15763.03
1/18/2020,12,15907.88
1/18/2020,13,15914.62
1/18/2020,14,15920.13
1/18/2020,15,16013
1/18/2020,16,16215.12
1/18/2020,17,16822.92
1/18/2020,18,17479.06
1/18/2020,19,17276.49
1/18/2020,20,16732.47
1/18/2020,21,16078.12
1/18/2020,22,15302.11
1/18/2020,23,14532.31
1/18/2020,24,13831.56
1/19/2020,1,13094.82
1/19/2020,2,12608.27
1/19/2020,3,12333.27
1/19/2020,4,12336.47
1/19/2020,5,12473.49
1/19/2020,6,12501.71
1/19/2020,7,12978.45
1/19/2020,8,13562.39
1/19/2020,9,14062.19
1/19/2020,10,14088.54
1/19/2020,11,13663.54
1/19/2020,12,13524.35
1/19/2020,13,13472.8
1/19/2020,14,13515.87
1/19/2020,15,13783.05
1/19/2020,16,14173.32
1/19/2020,17,14924.2
1/19/2020,18,15859.69
1/19/2020,19,15772.43
1/19/2020,20,15329.99
1/19/2020,21,14845.82
1/19/2020,22,14290.13
1/19/2020,23,13915.89
1/19/2020,24,13240.25
1/20/2020,1,12779.23
1/20/2020,2,13011.05
1/20/2020,3,13026.89
1/20/2020,4,13143.69
1/20/2020,5,13285.28
1/20/2020,6,13772.37
1/20/2020,7,14734.91
1/20/2020,8,15565.7
1/20/2020,9,16006.38
1/20/2020,10,15878.32
1/20/2020,11,15576.93
1/20/2020,12,15339.49
1/20/2020,13,15091.64
1/20/2020,14,15019.31
1/20/2020,15,15213.64
1/20/2020,16,15785.53
1/20/2020,17,16770.36
1/20/2020,18,17909.84
1/20/2020,19,17819.56
1/20/2020,20,17461.78
1/20/2020,21,16838.76
